"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
1,95.8507831534596,83.1517383916779,730.987436129509,174.487670236569,-2.05757582065919e+50,-7.12639450504525e+50
2,85.1924577725828,72.4963115876727,658.66143040374,153.324571146207,-4.83619661205136e+45,-1.63600308082473e+46
3,74.5223799051035,61.8298213923974,586.343886468325,129.658457183628,-1.12343515311943e+41,-3.61704983974993e+41
4,63.8375152450646,51.1495120838677,514.036989023554,112.189763364275,-2.57140359896208e+36,-8.19090176274009e+36
5,53.1334795589624,40.4514513992077,441.743894717547,93.4088620962941,-5.77386486057007e+31,-1.78750191892237e+32
35.0000001,35.0000001,35.0000001,35.0000001,35.0000001,35.0000001,35.0000001
1,95.8507831534596,82.3434479454659,730.987436129509,173.637019750304,-2.05757582065919e+50,-8.58350149046772e+50
2,85.1924577725828,71.6882001062439,658.66143040374,152.396874736824,-4.83619661205136e+45,-1.96836810242992e+46
3,74.5223799051035,61.021930666183,586.343886468325,131.630964729271,-1.12343515311943e+41,-4.44549046640935e+41
4,63.8375152450646,50.3419004567598,514.036989023554,112.475613835246,-2.57140359896208e+36,-9.94277558191401e+36
5,53.1334795589624,39.6442038300746,441.743894717547,93.1418715732178,-5.77386486057007e+31,-2.15851578301631e+32
36.0000001,36.0000001,36.0000001,36.0000001,36.0000001,36.0000001,36.0000001
1,95.8507831534596,81.5351545878087,730.987436129509,173.453361387364,-2.05757582065919e+50,-1.03781736699885e+51
2,85.1924577725828,70.8800850733107,658.66143040374,152.253100770546,-4.83619661205136e+45,-2.38041724729618e+46
3,74.5223799051035,60.2140355118202,586.343886468325,130.128730700378,-1.12343515311943e+41,-5.32036314348456e+41
4,63.8375152450646,49.5342831556357,514.036989023554,112.234647962343,-2.57140359896208e+36,-1.20128225342303e+37
5,53.1334795589624,38.8369487314234,441.743894717547,92.2490851636852,-5.77386486057007e+31,-2.58893778440393e+32
37.0000001,37.0000001,37.0000001,37.0000001,37.0000001,37.0000001,37.0000001
1,95.8507831534596,80.726858328596,730.987436129509,176.066131203525,-2.05757582065919e+50,-1.27505550541542e+51
2,85.1924577725828,70.0719665021901,658.66143040374,152.771608403058,-4.83619661205136e+45,-2.89124615106158e+46
3,74.5223799051035,59.4061359478388,586.343886468325,132.641635839946,-1.12343515311943e+41,-6.56527483215881e+41
4,63.8375152450646,48.7266602073515,514.036989023554,110.30866902916,-2.57140359896208e+36,-1.42953463775656e+37
5,53.1334795589624,38.0296861442676,441.743894717547,93.6304037778238,-5.77386486057007e+31,-3.18216855962189e+32
38.0000001,38.0000001,38.0000001,38.0000001,38.0000001,38.0000001,38.0000001
1,95.8507831534596,79.9185591776665,730.987436129509,174.976113339405,-2.05757582065919e+50,-1.53372007152546e+51
2,85.1924577725828,69.2638444061247,658.66143040374,151.060227611619,-4.83619661205136e+45,-3.46056348919385e+46
3,74.5223799051035,58.5982319926523,586.343886468325,131.723280014297,-1.12343515311943e+41,-7.89294433366275e+41
4,63.8375152450646,47.9190316385729,514.036989023554,112.930342770849,-2.57140359896208e+36,-1.7719876841184e+37
5,53.1334795589624,37.2224161092867,441.743894717547,92.8349565367785,-5.77386486057007e+31,-3.82086802757434e+32
39.0000001,39.0000001,39.0000001,39.0000001,39.0000001,39.0000001,39.0000001
1,95.8507831534596,79.1102571448097,730.987436129509,174.560553051745,-2.05757582065919e+50,-1.85193834941806e+51
2,85.1924577725828,68.455718798283,658.66143040374,151.130302978397,-4.83619661205136e+45,-4.19084221854941e+46
3,74.5223799051035,57.7903236645595,586.343886468325,132.289330709927,-1.12343515311943e+41,-9.59628845928196e+41
4,63.8375152450646,47.1113974757779,514.036989023554,112.894424552124,-2.57140359896208e+36,-2.14479436703358e+37
5,53.1334795589624,36.4151386668305,441.743894717547,92.8001931504374,-5.77386486057007e+31,-4.62531256251791e+32
40.0000001,40.0000001,40.0000001,40.0000001,40.0000001,40.0000001,40.0000001
1,95.8507831534596,78.301952239765,730.987436129509,175.431209349386,-2.05757582065919e+50,-2.25267931450017e+51
2,85.1924577725828,67.6475896917594,658.66143040374,153.865911220343,-4.83619661205136e+45,-5.16468747766758e+46
3,74.5223799051035,56.9824109817449,586.343886468325,132.703163151854,-1.12343515311943e+41,-1.16536035159489e+42
4,63.8375152450646,46.3037577452573,514.036989023554,110.867480487566,-2.57140359896208e+36,-2.55022539984363e+37
5,53.1334795589624,35.6078538569215,441.743894717547,92.1988787893545,-5.77386486057007e+31,-5.56489610470425e+32
41.0000001,41.0000001,41.0000001,41.0000001,41.0000001,41.0000001,41.0000001
1,95.8507831534596,77.4936444722227,730.987436129509,175.082071206405,-2.05757582065919e+50,-2.72110505549404e+51
2,85.1924577725828,66.8394570995759,658.66143040374,152.802876540299,-4.83619661205136e+45,-6.20845947972592e+46
3,74.5223799051035,56.1744939622802,586.343886468325,133.158404004075,-1.12343515311943e+41,-1.41561956666451e+42
4,63.8375152450646,45.4961124731179,514.036989023554,111.687466909483,-2.57140359896208e+36,-3.11055705792527e+37
5,53.1334795589624,34.8005617192596,441.743894717547,93.5316843673352,-5.77386486057007e+31,-6.83639132419518e+32
42.0000001,42.0000001,42.0000001,42.0000001,42.0000001,42.0000001,42.0000001
1,95.8507831534596,76.6853338518243,730.987436129509,174.46403441846,-2.05757582065919e+50,-3.28185727321996e+51
